login; location; followers; contributions; stars; contributionsStreak; contributionsCurrentStreak
MarianoGamo;Madrid,Spain;0;22;0;3;0
ivanmarques;Madrid;1;22;0;3;0
jpalanco;Madrid, Spain;24;22;27;3;0
serad;Madrid, Spain;0;21;1;2;0
albertcabre;Madrid, Spain;0;21;0;5;0
rtornero;Madrid;0;21;0;7;0
dnmellen;Madrid;10;21;22;2;0
vcanocepeda;Madrid;0;21;0;2;0
nikoto-;Madrid, Spain.;1;21;0;2;0
fsanzv;Madrid, Spain;2;21;0;2;0
olidroide;Madrid;8;21;9;1;0
anazamarron;Madrid, Spain;2;21;0;1;0
diegoesqui;Madrid;0;21;1;2;0
carlostallon;Madrid;6;21;0;2;0
lanthano-es;Madrid, SPAIN;0;21;1;1;0
csalazart;España, Madrid;7;21;12;2;0
oscargrgm;Madrid;0;21;0;2;0
sfrek;Madrid, Spain;11;21;5;3;0
tuusberg;Madrid, Spain;1;21;0;2;0
Rockam;Madrid;1;21;1;3;2
Oscarbralo;Madrid;57;21;41;4;0
jorgesancha;Madrid;8;20;2;4;0
kikeh;Madrid, Spain;3;20;3;2;0
drodriguezperez;Madrid, Spain;1;20;8;2;0
w0rldart;Madrid;9;20;15;2;0
juliansf;Madrid, Spain;0;20;3;3;0
andreasnaive;Madrid, Spain;3;20;0;4;0
danielmartin;Madrid;2;20;14;2;0
fran2711;Madrid, Spain;1;20;0;4;0
amarting;Madrid;2;20;0;2;0
iav2014;Madrid (Spain);6;20;9;2;0
jjuarez;Madrid, Spain;18;20;23;3;0
juanantoniofj;Spain, Madrid;5;20;2;2;0
rgarom;Madrid, Spain;0;20;2;1;0
carloslab;Madrid, Spain;0;20;0;3;0
topikito;Madrid;17;20;20;2;0
Murillhou;Madrid;0;20;0;3;0
adriloma;Madrid, Spain;1;20;0;4;0
Javitronxo;Madrid, Spain;2;20;0;3;0
GEKONavsat;Leganés, Madrid Area, Spain;0;20;0;2;0
ozroc;Madrid;0;20;1;3;0
santiagomota;Madrid (Spain);12;20;2;2;0
mistervertigo;Madrid;0;20;1;2;0
javierbarbero;Madrid, Spain;0;20;0;3;0
inakiap;Madrid;20;20;0;1;0
dperezcabrera;Madrid;8;20;12;3;0
andor-pierdelacabeza;Madrid;6;20;1;2;0
ManuelRomeroRamos;Madrid, Spain;1;20;1;4;0
ogonbat;Madrid;5;20;14;4;0
marcos-garcia;Madrid, Spain;2;20;1;2;0
NovoaJoseR;Madrid;0;20;0;2;0
olmaygti;Madrid;6;19;1;1;0
andreshb1977;madrid;0;19;0;7;0
rubenjgarcia;Madrid;1;19;2;3;0
DiegoAntonR;Madrid, Spain;0;19;0;2;0
eiso;Madrid, Spain;9;19;2;1;0
jgpATs2w;Madrid, Spain;0;19;1;1;0
GonzaloEsLa;Madrid (España);0;19;0;2;0
m40s;Madrid;0;19;1;2;0
alexarroyoduque;Spain, Madrid;6;19;2;2;0
ImMario;Madrid / Spain;1;19;1;3;0
AntonioNav;Madrid, Spain;6;19;1;3;0
isixto;Madrid, Spain;1;19;0;1;0
aaroncdc;España, Madrid;0;19;0;2;0
interprete;Alicante y Madrid;0;19;0;2;0
Juanpe;Madrid;8;19;40;1;0
nestis;Madrid-Spain;0;19;0;3;0
bt-admin;Brig, Zürich, Madrid, Böblingen;2;19;0;2;0
AlfonsoCampos;Madrid, Spain;0;19;0;1;0
jschaves;Madrid, España;0;19;1;2;0
pbanderas;Madrid, SPAIN;0;19;0;2;0
JuanCarlosGonzalez;Madrid;0;19;0;1;0
leforthomas;Madrid;3;19;32;2;0
manuelsagra;Madrid, Spain;0;19;6;2;0
bitvandal;Madrid, Spain;0;19;0;4;0
ddonofrio;Madrid, Spain;3;19;9;5;0
huig-;Madrid;1;18;0;2;0
n-lopez;Madrid, Spain;1;18;1;2;0
mgallego;Getafe - Madrid - Spain;30;18;33;1;0
beneastburn;Madrid;1;18;0;2;0
franklinandrade;Madrid, Spain;0;18;0;2;0
IzanRodrigo;Madrid, España;6;18;14;2;0
MetalGearDaner;Madrid, Spain;2;18;0;1;0
jvrlag;Madrid;2;18;2;1;0
jceriza;Madrid;1;18;0;6;0
asierabreu;Spain,Madrid;0;18;0;4;0
sergiodiezdepedro;El Escorial, Madrid, Spain;0;18;0;7;0
Hdemasiado;Madrid;0;18;0;1;0
mhenche;Madrid;1;18;0;1;0
asilvaber;Madrid, Spain;0;18;2;2;0
avalero;Madrid;14;18;22;1;0
rmaqueda;Madrid;19;18;4;1;0
jmoratilla;Madrid;9;18;1;1;0
gmcorral;Madrid, ES;0;18;1;2;0
egrueda;Madrid;1;18;0;2;0
pablochux;Madrid;6;18;1;5;0
c15k0;Madrid, España;0;18;2;2;0
servigis;MADRID;0;18;0;5;0
fmls30;Madrid, Spain;0;18;0;1;0
jrcuesta;Madrid;0;18;1;3;0
mhiguera;Madrid;8;18;2;1;0
neoshadybeat;Madrid;23;17;16;1;0
mahtandakil;Madrid, Spain;0;17;0;2;0
robertocandelas;Madrid;0;17;0;1;0
rastydnb;Madrid/Sevilla;7;17;3;1;0
apbarrero;Madrid, ES;1;17;6;2;0
fernando24164;Madrid;0;17;0;2;0
vcabezasv;Torrejón de Ardoz - Madrid - Spain;0;17;0;2;0
rostislavuhlir;Madrid;0;17;0;1;0
Guazaza;Madrid, España;0;17;0;1;0
EstherMoreno;Madrid;7;17;0;3;0
jomifm;Madrid, Spain;0;17;0;1;0
diegosuarez;Madrid;3;17;2;2;0
Wendycarolina;Madrid;0;17;0;2;0
nazaBinpar;Madrid;0;17;0;3;0
oxgiraldo;Madrid, Spain;1;17;2;2;0
LIAGerechter;Madrid;9;17;0;4;0
maraujop;Madrid, Spain;190;17;503;2;0
jbelborja;Madrid, Spain;0;17;0;2;0
ramonpin;Madrid;5;17;0;3;0
gpulido;Madrid;1;17;4;1;0
gorkacortazar;Madrid;1;17;1;3;0
tomasn4a;Madrid, SPAIN;0;17;0;2;0
Molinete;Madrid, Spain;0;17;0;2;0
LuisSevillano;Madrid;5;17;0;1;0
victorsalda;Madrid, Spain.;1;17;0;1;0
palonsoro;Madrid;1;17;1;2;0
davidcaste;Madrid, Spain;1;17;0;2;0
Carmen90;Madrid;3;17;0;1;0
forcen;Madrid, Spain;1;17;0;3;0
agusgr;Madrid, Spain;0;17;0;2;0
pacogarat;Las Rozas, Madrid;1;16;0;2;0
macosas;Madrid, Spain;0;16;0;2;0
AlbertoLastres;Madrid;5;16;1;2;0
abelCoronado93;Madrid;3;16;2;2;0
lightful;Madrid, Spain;2;16;1;3;0
jorgerodrigoglez;Madrid;0;16;0;2;0
jagui;Madrid;1;16;18;4;0
jmanuelrosa;Madrid, Spain;20;16;0;1;0
Christian-Opinno;Madrid, Spain;0;16;0;2;0
mrfoxtalbot;Madrid;1;16;1;2;0
jreypo;Madrid;3;16;0;3;0
serakkkk;Madrid;1;16;0;1;0
kunegun;Madrid, Spain;1;16;1;2;0
rubenorta;Madrid, Spain;7;16;3;2;0
manuelazo30;Madrid;0;16;0;3;0
aluarosi;Madrid;16;16;37;2;0
r-salas;Madrid, Spain;1;16;0;3;0
acburgos;Madrid;1;16;0;2;0
Raulland;Madrid;1;16;0;1;0
xharekx33;Madrid, Spain;3;16;0;2;0
frankcs;Madrid;0;16;0;2;0
lurumad;Madrid;23;16;14;3;0
jvmunoz;Madrid;0;16;0;2;0
GabrielRMunoz;Collado Villalba, Madrid, Spain;0;16;0;2;0
shirorin;Madrid, Spain;8;16;0;1;0
cabadsanchez;Madrid, Spain;8;16;1;2;0
perezagua;Madrid (Spain);1;16;1;3;0
romanrdgz;Madrid, Spain;0;16;0;2;0
danielegrasso;Madrid, Spain;1;16;0;2;0
sortega;Madrid, Spain;30;15;60;2;0
vianasw;Madrid, Spain;6;15;0;1;0
alexisstdm;Las Rozas de Madrid, Madrid;0;15;0;4;0
eherrerosj;Madrid, Spain;1;15;0;3;0
lieck;Madrid;0;15;0;3;0
daros14;Alcorcón, Madrid;0;15;0;1;0
tobyjwebb;Madrid, Spain;0;15;0;2;0
djromero;Madrid (Spain);23;15;128;2;0
Akryllax;Madrid, Spain;0;15;0;1;0
huiyuning;Madrid;1;15;0;2;0
ipman1971;Madrid, Spain;0;15;0;2;0
spinillos;Madrid;5;15;0;2;0
demimismo;Madrid, Spain;58;15;22;2;0
memojoelojo;Madrid;0;15;0;2;0
fatimacasau;Madrid;5;15;8;2;0
titospain;Madrid;0;15;0;2;0
alexamansalva;Madrid;0;15;0;1;0
javiermanzano;Madrid;6;15;10;1;0
obijuan-test;Madrid;0;15;0;1;0
Javierma;Madrid, Spain;0;15;1;1;0
IvanGuardado;Madrid;20;15;35;4;0
opinador69;Madrid, España;0;15;0;2;0
mlamelas;Madrid;0;15;0;2;0
avillaverdec;Madrid;0;15;0;1;0
daktari;Madrid (Spain);3;15;0;2;0
fitomad;Madrid, Spain;0;15;0;1;0
lantoli;Madrid, Spain;12;15;12;2;0
JacoboSV;Madrid;0;15;0;1;0
fSergio101;Madrid;1;15;15;1;0
pablotr87;Madrid;0;14;0;2;0
StefanieAnderson;Madrid;1;14;1;3;0
camamu;Madrid;0;14;0;4;0
bytelovers;Madrid;0;14;1;1;0
balduz;Madrid;0;14;0;2;0
luzluna;Madrid;5;14;7;3;0
desafecto;Madrid (Spain);0;14;0;2;0
AlexHikari;Madrid;5;14;0;2;0
luixal;Madrid, Spain;0;14;12;2;0
chikoon;Madrid, Spain;2;14;2;1;0
jesuscarretero;Madrid;0;14;0;2;0
sergiogomez;Madrid - Córdoba;6;14;36;1;0
yeiij;Madrid - Spain;0;14;0;1;0
OmarMohamedDev;Madrid, Spain;3;14;0;1;0
amunozs;Madrid, Spain;0;14;0;3;0
emilioag;Madrid;2;14;0;5;0
equero;Spain, Madrid;0;14;1;2;0
iflumpi;Madrid;0;14;0;2;0
Edorka;Madrid;3;14;2;2;0
emecas;Madrid;3;14;0;4;0
lperilla;Madrid - España;0;14;0;3;0
noe;Madrid, Spain;2;13;0;2;0
Undergarun;Madrid, Spain;18;13;7;1;0
xvilan;Leganés, Madrid;1;13;0;1;0
dpaneda;Madrid;17;13;18;2;0
iyadmn;Madrid;1;13;0;2;0
ianmackinnon;Madrid, Spain;2;13;30;2;0
fdelaportilla;Madrid - Spain;0;13;0;4;0
robhunt3r;Madrid, Spain;2;13;0;1;0
jfbarea;Madrid, Spain;2;13;0;3;0
nazasan;Madrid (Spain);0;13;0;3;0
jamartinh;Madrid, Spain;1;13;2;2;0
aacerox;Madrid, Spain;3;13;130;1;0
sergioaguado;Madrid;3;13;2;2;2
isholgueras;Madrid;12;13;0;1;0
Colosu;Madrid;1;13;0;2;0
dvvita;Madrid, Spain;0;13;0;1;0
jdgonzalez-keedio;Madrid;3;13;0;2;0
cmendible;Madrid, Spain;10;13;65;2;0
fjaviermo;Madrid, Spain;10;13;0;3;0
RobertoEstrada;Madrid;10;13;55;2;0
xantygc;Madrid;0;13;0;2;0
ledaduelo;Madrid;2;13;0;2;0
csarin;Madrid;0;13;0;1;0
jmgjmg;Madrid, Spain;9;13;43;2;0
jperales;Madrid, Spain;1;13;0;1;0
jcorreaes;Madrid, Spain;26;13;15;1;0
zjuanma;Madrid;1;13;0;1;0
armillio;Maracaibo / Madrid / Connecticut;8;13;1;3;0
david9ppo;Madrid, Spain;0;13;0;1;0
woorea;Madrid (Spain);38;13;172;2;0
pesl303;Madrid - Spain;0;13;0;2;0
rgalango;Madrid (Spain);1;13;2;2;0
i4s-mnavarro;Madrid;0;13;0;3;0
jboalml;Madrid, Spain;2;13;0;3;0
jlopezmalla;Madrid;2;13;8;2;0
bgvo;Madrid;6;13;0;3;0
davidgarsan;Madrid;6;13;0;3;0
millaguie;Madrid;1;13;0;1;0
txedo;Madrid;6;13;0;1;0
dinael;Madrid;1;13;1;2;0
jbmere;Madrid;0;13;0;2;0
Seiul;Madrid;1;13;0;2;0
fernandocamposd;Madrid;0;12;0;1;0
fjgargon;Madrid - Málaga;0;12;0;1;0
aheadlabs;Madrid, Spain;2;12;0;2;0
vicentegarcia;Madrid;5;12;10;1;0
raulsiles;Madrid, Spain;2;12;0;2;0
evasuarez22;Madrid (Spain);2;12;1;2;0
kokomero;Madrid;0;12;1;2;0
jacosan;Madrid;0;12;1;1;0
mappolo;Madrid;2;12;0;1;0
oterox;Madrid;1;12;1;1;0
sgarciag;Madrid;0;12;0;1;0
angelgarasenjo;Madrid;2;12;0;1;0
sendon;Madrid;40;12;2;1;0
lrequejo;Madrid;0;12;0;2;0
JesusM;Madrid,Spain;41;12;358;1;0
IvanCL;Madrid;0;12;0;2;0
dtordable;Madrid, Spain;1;12;0;2;0
rmjosea;Madrid;0;12;0;2;0
HectorGPala;Madrid;1;12;0;1;0
arubio82;Madrid, Spain;0;12;0;1;0
alvarogimenez;Madrid, Spain;1;12;0;2;0
evalero;Pozuelo de Alarcón, Madrid, Spain, Europe, World;0;12;1;1;0
carlosgarciamou;Madrid, Spain.;2;12;0;2;0
jorge-aranda;Santander/Madrid, Spain;0;12;0;3;0
jberlana;Spain / Madrid;84;12;1403;1;0
jaraen;Madrid (Spain);88;12;401;1;0
didelco;Madrid;1;12;0;2;0
jaqm;Madrid (Spain);2;12;0;1;0
FMunyoz;Madrid;0;12;0;1;0
pdgarcia;Madrid;2;12;4;2;0
dbericat;Madrid;1;12;1;1;0
jromerog;Madrid;0;12;0;3;0
dieguezz;Madrid;15;12;0;3;0
pasku;Madrid, Spain;164;12;10;1;0
Odrakir;Madrid;15;12;6;1;0
jdonsan;Madrid;1;12;0;2;0
grcanosa;Madrid, Spain;0;11;0;1;0
ndleon09;Madrid, España;1;11;0;2;0
fbac;Madrid, Spain;2;11;0;2;0
migpuente;Madrid,Spain;2;11;0;1;0
mbuenoferrer;Madrid, Spain;6;11;7;1;0
pacoferre;Madrid, Spain;0;11;0;2;0
marblecode;Madrid;3;11;2;1;0
gcc32;Madrid, SP;0;11;0;2;0
64500;MADRID - SPAIN;0;11;0;1;0
Gaboherrerobeaumont;Madrid;1;11;0;1;0
conexion;madrid;0;11;0;2;0
drechema;Madrid, Spain;0;11;0;3;0
JavierCabanas;Madrid;2;11;1;1;0
gmodica;Madrid, Spain;0;11;0;3;0
ferdima;Madrid;1;11;0;1;0
rais38;Madrid;41;11;11;1;0
CrisMartinez;Madrid;0;11;0;1;0
atanarro;Madrid;6;11;10;1;0
martafonda;Madrid;35;11;0;1;0
dcusan;Madrid, Spain;11;11;0;1;0
raquelmartinezsanz;Madrid;0;11;0;1;0
aalmunia;Madrid, Spain;0;11;0;1;0
fbsanchez;Madrid, Spain;1;11;3;2;0
fcanela;Madrid, Spain;5;11;0;2;0
javivi001;Madrid, España;0;11;0;2;0
angeldelblanco;Madrid;1;11;0;3;0
adumont;Madrid, Spain;25;11;46;1;0
ghitamihai;Madrid;0;11;0;1;0
jlcastro;Madrid;0;11;0;2;0
sparraguerra;Madrid, Spain;0;11;1;2;0
delr3ves;Madrid (Spain);13;11;4;3;0
idgm81;Madrid, Spain;0;11;0;2;0
dnoise;Madrid;9;11;30;2;0
sergioccrr;Madrid, Spain;18;11;19;1;0
koendv;Madrid, Spain.;2;11;3;2;0
CarlosHL;Between Madrid and Colorado;0;11;0;2;0
Jsanjup;Madrid;8;11;0;2;0
yamidragut;Madrid (Spain);2;11;0;2;0
jfbyers;Madrid;1;10;0;1;0
dmoreno;Madrid, Spain;11;10;6;2;0
kahun;Madrid;102;10;11;1;0
jsepl;Madrid;0;10;0;2;0
IsaMenendez;Madrid;0;10;0;1;0
stnieva;Madrid, Spain;0;10;0;2;0
jsortegac;Madrid;0;10;0;1;0
Hispar;Madrid;3;10;0;2;0
kortatu;Madrid;3;10;0;1;0
CarlosSSA;Madrid,Spain;0;10;0;1;0
pabloripolles;Madrid;2;10;2;1;0
MiguelGonzalez;Madrid;1;10;3;2;0
Sithdown;Madrid, Spain;12;10;5;1;0
Tubilok;Madrid;2;10;0;2;0
talek69;Madrid;0;10;0;1;0
davimdo;Madrid, Spain;1;10;0;2;0
abarranco;Madrid;1;10;1;1;0
biaggi;Madrid;0;10;1;2;0
jfconde;Madrid;3;10;1;3;0
cmarchena;Madrid;0;10;0;2;0
mereufrance77;Madrid;0;10;0;2;0
JAreina;Madrid (Spain);2;10;0;2;0
fr4nk1;Madrid;6;10;132;1;0
CFCubero;Madrid;0;10;0;2;0
javiercri;Madrid;0;10;0;1;0
ferpsanta;Madrid. Spain;0;10;0;4;0
pserrano;Madrid;7;10;12;2;0
igzsergiofernandez;Madrid;0;10;0;2;0
agarbayo;Madrid, Spain;2;10;6;2;0
dcasa;Madrid;0;10;0;1;0
pablobtd;Madrid;0;10;0;1;0
pedroapy;Madrid;3;10;0;1;0
Jacobeom;Madrid (Spain);0;10;0;1;0
GinoGalotti;Madrid, Spain;2;10;0;1;0
jbernalb;Madrid, Spain;2;10;0;2;0
agbuavs;Madrid;0;10;2;2;0
juaningan;Madrid, Spain;0;10;2;3;0
fgallardo;Madrid, Spain;0;10;0;2;0
csacristan;Madrid, Spain;0;10;0;1;0
ramonmillan;Madrid;0;10;0;2;0
jluismoreno;Madrid;0;10;0;1;0
raulconm;Madrid (Spain);2;10;0;2;0
Cal30;Madrid, ES;0;10;0;1;0
maeserichar;Madrid;0;10;2;1;0
jfpalomeque;Madrid, Spain;0;10;0;2;0
samdofe;Madrid;0;10;0;1;0
jaumecarreras;Madrid;0;10;0;2;0
hverases;Madrid, Spain;0;10;0;2;0
Vichman67;Madrid (Spain);0;10;0;2;0
eltercero;Madrid, Spain;16;10;21;2;0
kas84;Madrid;0;10;7;1;0
aorgaz;Madrid, Spain;0;10;0;1;0
carlosgoro;Madrid, Spain;1;10;0;1;0
fonsito;Madrid;1;10;3;2;0
dv343;Madrid, Spain;0;10;0;2;0
jnogol;Madrid;0;10;0;1;0
jorgelamb;Madrid;5;10;0;1;0
Kr0n0;Madrid, Spain;1;10;0;2;0
aeoris;Madrid, Spain;1;10;1;1;0
jvdav;Madrid (Spain);1;10;0;2;0
freyesgu;Madrid;0;10;0;1;0
ansotoPhd;Madrid (Spain);0;10;0;1;0
serranovieco;Madrid, Spain;1;9;0;1;0
elabi3;Madrid (Spain);8;9;0;2;0
AitorSG;Madrid;0;9;0;2;0
jesuscuesta;Madrid;1;9;0;3;0
arcovoltaico;Madrid;1;9;0;1;0
VonRaefels;Madrid, Spain;1;9;0;4;0
MariaVictoria;Madrid;0;9;0;1;0
danielmguerrero;Madrid (Spain);0;9;0;1;0
cesteban;Madrid;17;9;2;2;0
doqui;Madrid, Spain;0;9;0;2;0
Quadram;Madrid;0;9;0;1;0
josemanuelnavarro;Madrid;5;9;1;2;0
samuelmgalan;Madrid, Spain;5;9;0;4;0
jnogales;Madrid;0;9;0;1;0
felopri;Madrid (Spain);1;9;0;1;0
creespow;Alcorcón - Madrid;1;9;0;1;0
jrengel;Madrid Spain;1;9;0;2;0
PedroCamacho;Madrid;6;9;0;1;0
sjuanman;Madrid;1;9;0;3;0
gorkamu;Madrid;0;9;0;2;0
oepmadrid;Madrid;1;9;0;1;0
pmblanco;Alcobendas, Madrid, Spain;2;9;0;1;0
arctarus;Madrid;28;9;5;1;0
Kaerit;Madrid;1;9;2;1;0
maryandrade;Madrid;0;9;0;1;0
AlbMA;Madrid, Spain;0;9;0;1;0
tonidero;Madrid;8;9;0;1;0
nestorlucas;Madrid;0;9;0;1;0
nnombela;Madrid, Spain;1;9;5;1;0
sojazzid;Madrid, Spain;0;9;0;1;0
luque;Madrid, Spain;8;9;17;2;0
lsog;Madrid;0;9;0;1;0
rogama;Madrid;2;9;0;1;0
quiqueciria;Madrid;2;9;1;1;0
nzurita;Madrid (Spain);1;9;0;2;0
briofons;Madrid;1;9;3;3;0
Alberthoven;Madrid;0;9;0;3;0
fabionogueraleon;MADRID;0;9;0;2;0
juliomaroto;Madrid, Spain;2;9;0;2;0
estefigj;Madrid;6;9;0;1;0
jcperezbueno;Madrid, Spain;0;9;0;2;0
aariste;Madrid;2;9;7;1;0
wolfwolker;Madrid;2;9;1;2;0
puertiman;Madrid (Spain);1;9;1;4;0
aliciapj;Madrid (España);3;9;0;2;0
cimamor;Madrid;0;9;0;3;0
emanzipado;Madrid, Spain;3;9;0;2;0
mamorenoa;Madrid;0;9;0;3;0
davidsanchezben;Madrid;0;9;0;1;0
rubenmacias84;Madrid (Spain);0;9;0;1;0
fgmarin22;Madrid;0;9;0;2;0
adristoteles;Madrid;1;9;0;1;0
Pablofb;Madrid;3;9;0;1;0
jjmaestro;Madrid, Spain;50;9;3;2;0
jfrodriguez;Madrid;5;8;0;3;0
danilao;Madrid, Spain;2;8;64;1;0
migue999;Madrid;1;8;0;4;0
therealpablors;Madrid;0;8;1;1;0
CarlosAlonsoE;madrid;0;8;0;3;0
olemoudi;Madrid;3;8;14;1;0
enrigle;Madrid;0;8;0;1;0
juanbarrancos;Madrid;1;8;0;2;0
jrbarrio;Madrid;8;8;1;2;0
frisco82;Madrid;0;8;15;2;0
constanr;Madrid, Spain;0;8;0;1;0
beeva-robertosantiago;Madrid, Spain;0;8;0;1;0
AlbertoMartinfer;Madrid;0;8;0;1;0
aalmenar;Madrid;13;8;4;2;0
JesusCelemin;Madrid;0;8;1;2;0
DanielLara;Madrid;1;8;0;2;0
ruudy-es;Madrid;1;8;7;1;0
patriciagao;Gijón · Madrid;10;8;0;2;0
rmorandeira;Madrid,Spain;0;8;0;2;0
iqcd;Madrid, Spain;0;8;0;3;0
jlrisco;Madrid, Spain;1;8;1;2;0
emenegro;Madrid;27;8;358;2;0
jjdiazl;Madrid, España;6;8;5;1;0
plindry;Madrid/Spain/Europe;0;8;0;3;0
musantro;Madrid, ES;1;8;0;1;0
nitroduna;Madrid, Spain;12;8;2;1;0
jdpeinado;Madrid, Spain;0;8;0;1;0
viejocar;Madrid;0;8;0;1;0
kosowski;Madrid, Spain;7;8;4;1;0
ferarap;Madrid;0;8;1;1;0
isrmor;Madrid;0;8;0;2;0
jfernandezmaru;Madrid;0;8;0;1;0
fabiomsr;Madrid;2;8;0;2;0
Albertogs;Madrid;0;8;0;1;0
qborreda;Madrid;3;8;0;1;0
juanda;Madrid (Spain);28;8;19;2;0
jdiazcano;Madrid;1;8;0;1;0
agl0809;Madrid;7;8;0;1;0
Hesteban;Madrid , España;0;8;0;2;0
Sefirr;Madrid, Spain;2;8;3;2;0
juanluar;Madrid;0;8;0;2;0
sotofernando;Madrid;0;8;0;2;0
xmon;Madrid;0;8;0;1;0
juancazalla;Jaén / Madrid;12;8;0;1;0
javimbk;Madrid;10;8;0;1;0
beeva-raulherranz;Madrid;0;8;2;1;0
wooltar;Madrid - Spain;0;8;0;1;0
IGZjonasdacruz;Madrid, Spain;9;8;0;1;0
RCast13;Madrid (Spain);0;8;0;1;0
AinhoaBN;Madrid;0;8;0;1;0
DesarrolloAntonio;Madrid;42;8;968;2;0
chsanch;Madrid, Spain;3;8;3;2;0
nieves-abalos;Madrid;0;8;0;1;0
diegobez;Madrid;3;8;2;1;0
imablanco;Madrid, Spain;0;8;3;1;0
dloeda;Madrid, Spain;3;8;0;1;0
josemanuelguzman;Madrid, Spain;1;8;0;1;0
xp499;Madrid;1;8;0;1;0
mariomagro;Madrid;0;7;0;1;0
armeris;Madrid;2;7;3;2;0
fuseprods;Madrid / Cáceres;7;7;1;1;0
jgnoya;Madrid, Spain;0;7;0;1;0
PatNV;Madrid - Spain;0;7;0;1;0
edoardovivo;Madrid;0;7;0;1;0
LuisLlana;Madrid;0;7;1;3;0
nsbk;Madrid;1;7;0;1;0
miguelfito;Madrid, Spain;1;7;0;1;0
awall086;Madrid, Spain;0;7;1;4;4
d4nielRV;Madrid;1;7;0;1;0
AlbertodelaCruz;Madrid, Spain;1;7;0;2;0
luicm;madrid;1;7;0;1;0
dorcu;Madrid;0;7;0;1;0
chechuco;Madrid;0;7;0;1;0
paolobindi;madrid, spain;0;7;0;2;0
Egyrs;Madrid, Spain;1;7;0;1;0
jmsanzg;Madrid, Spain;8;7;23;1;0
Ismaestro;Madrid;0;7;0;2;0
tuxamito;Stuttgart (Germany), Madrid (Spain);2;7;0;1;0
alejandropg;Madrid, España;3;7;3;1;0
monicafmz;Madrid, Spain;0;7;0;2;0
antonillos;Madrid, Spain;0;7;0;2;0
Rosa;Madrid;13;7;9;2;0
jaouahbi;Madrid (Spain);5;7;5;1;0
castrorbea;Madrid;0;7;0;1;0
jarlex;Madrid;0;7;0;3;0
kanedaki;Madrid;9;7;6;1;0
germanramos;Madrid, Spain;1;7;2;1;0
AlvaroSevillano;Madrid, Spain;0;7;0;1;0
khelben5;Madrid, Spain;0;7;0;1;0
thepianist2;Madrid;0;7;0;2;0
migcarduarte;Madrid;0;7;0;2;0
mtenrero;Madrid, Spain;0;7;0;1;0
pabloesc;Madrid Spain;0;7;0;1;0
sigilioso;Madrid, Spain;9;7;17;1;0
javi-rmrz;Madrid, Spain;3;7;0;1;0
ManuelGuzmanCaba;Madrid, Spain;0;7;0;2;0
zakrion;Madrid;0;7;0;1;0
kukukaka;Madrid;0;7;0;1;0
gotardo;Madrid;8;7;12;1;0
blzkz;Madrid;14;7;3;1;0
mathume;Madrid, Spain;1;7;7;1;0
quarkcc;Madrid;0;7;0;2;0
nachoorme;Madrid;0;7;0;1;0
angelgcuartero;Madrid, Spain;0;7;0;2;0
gonzalods;Madrid;0;7;0;3;0
mruizf;Madrid, Spain;0;7;0;1;0
FizbamBOOM;Madrid, Spain;0;7;0;1;0
MadHosoi;Madrid;1;7;1;1;0
tinycarol;Madrid, Spain;0;7;0;1;0
rahermur;Madrid;1;7;0;2;0
mserradilla;Madrid (España);1;7;0;2;0
bms27;Madrid;0;7;0;1;0
ernesmb;Madrid;3;7;1;1;0
sakdanimas;Madrid;0;7;0;1;0
Rcarratalasanchez;Madrid;0;7;0;1;0
prietopa;Madrid, Spain;3;7;3;2;0
fredondo;Madrid;9;7;6;1;0
jmsanchez;Madrid;1;7;1;3;0
ostraperlera;Madrid, Spain;3;7;0;1;0
cletomcj;Madrid (Spain);0;7;2;2;0
manmar92;Madrid, Spain;5;6;0;1;0
gramos74;Madrid, Spain;7;6;4;2;0
martincleto;Madrid (Spain);0;6;0;1;0
marioandrei;Madrid, Spain;3;6;4;1;0
Chiptunes;Madrid, Spain;10;6;13;2;0
atalef;Madrid, Spain;0;6;0;1;0
ricbartm;Madrid, Spain;2;6;0;1;0
armandorvila;Madrid, Spain;2;6;0;1;0
recioalex;Madrid;0;6;0;1;0
samuelwtheck;Madrid, Spain / London, UK;0;6;0;2;0
diegoyj;Madrid;0;6;0;1;0
scenting;Madrid;2;6;0;1;0
lizardmamba;Madrid, Spain;0;6;0;1;0
unratito;Madrid;2;6;1;1;0
plajusticia;Madrid;0;6;0;1;0
RosaRomeroGomez;Madrid (Spain);0;6;0;1;0
twoixter;Madrid;14;6;103;1;0
jmatiasindizen;Madrid;0;6;0;1;0
tracker086;Madrid;3;6;17;2;0
jaimeagudovillanueva;Madrid, Spain;2;6;0;1;0
rfcm83;Madrid;2;6;0;1;0
Albertofernandez97;Madrid;2;6;0;2;0
javierpeces;Madrid, Spain and others;0;6;0;1;0
pdoro;Madrid;2;6;0;1;0
escuelaramonfdez;Madrid;0;6;0;1;0
etewiah;Madrid;3;6;17;1;0
angelTDL;Madrid (España);0;6;1;1;0
chernando;Madrid, Spain;17;6;1;1;0
alximw;Madrid, Spain;5;6;8;1;0
jms85;Madrid;1;6;0;1;0
agomeza;Madrid;1;6;0;1;0
SrVerde;Madrid;0;6;0;1;0
Mcklem;Madrid;1;6;0;2;0
Nemur;Madrid;0;6;0;1;0
carsava;Madrid-España;1;6;0;2;0
Astillazo;Madrid, Spain;1;6;0;1;0
inasacu;Madrid;1;6;1;1;0
