login; location; followers; contributions; stars; contributionsStreak; contributionsCurrentStreak
iEnrico;Barcelona;2;13;0;2;0
TaVit0;Barcelona;2;12;3;2;0
zigotica;Barcelona;27;12;21;1;0
marcgascon;Barcelona;0;12;0;2;0
cpardos;Barcelona;0;12;0;1;0
dtarda;Barcelona;2;12;1;2;0
hugopibernat;London/Barcelona;0;12;0;1;0
ThXou;Barcelona;1;12;7;2;0
ganguera;Barcelona;2;12;4;1;0
vikgilmuc;Barcelona- Wien- München;0;12;0;4;0
Jypy;Barcelona;0;12;1;1;0
dogmatico;Barcelona;0;12;0;2;0
orlanmarty;Barcelona;0;12;0;5;0
noymn;Barcelona;0;12;0;1;0
rromerogar;Barcelona;1;12;0;1;0
wtebbens;Amsterdam/Barcelona;6;12;2;1;0
agustisanchez;Barcelona;0;12;0;2;0
gratiangaga;Barcelona;0;12;0;1;0
bbwebconsult;Barcelona;2;12;0;3;0
carlosrobles;Hong Kong - Manila - London - Barcelona;0;12;3;1;0
ycasasgonzalez;Barcelona;1;12;0;2;0
ameithor;Barcelona;1;12;0;4;0
Jordira;Barcelona;1;12;0;1;0
montes;Barcelona;17;12;25;1;0
afeherc;Barcelona;1;12;0;3;0
francescjimenez;Barcelona - Miami - Girona;7;12;2;1;0
christofdamian;Barcelona, Spain;34;12;45;2;0
gerardcuadras;Barcelona;0;12;0;1;0
cmirallesp;Barcelona;0;12;4;2;0
StateX;Barcelona;7;12;3;2;0
roctoll;Barcelona;0;12;0;1;0
jpallares;Barcelona, Spain;2;12;0;2;0
rffuste;Barcelona;0;12;0;2;0
sergilazaro;Barcelona;1;11;3;1;0
yferro-axa;Barcelona;2;11;0;1;0
celeduc;Barcelona, Spain;28;11;8;3;0
polmes;Barcelona, Catalunya;0;11;0;1;0
IN2felipepozo;Barcelona;1;11;2;1;0
MarcBernat;Barcelona;1;11;0;2;0
danielsequeira;Barcelona;2;11;0;2;0
jruizcar;Granollers-Barcelona-Spain;0;11;0;1;0
cor9003;Barcelona;0;11;0;2;0
jcapde87;Barcelona;1;11;0;1;0
jlrobles;El Prat del Llobregat, Barcelona, Spain;1;11;0;2;0
aldodfm;L'Hospitalet de Llobregat, Barcelona;6;11;0;1;0
netmanito;Barcelona;1;11;0;2;0
jaumerq;Barcelona;1;11;1;1;0
cabans;Barcelona, Spain;5;11;0;2;0
casasin;Barcelona/Santa Coloma de Queralt;17;11;7;1;0
mpedrera;Barcelona, Spain;5;11;14;1;0
ppeszko;Barcelona;33;11;36;1;0
quimcalpe;Granollers, Barcelona;1;11;5;1;0
giron3s;Barcelona, Spain;0;11;0;1;0
eduesc;Barcelona, Spain;0;11;0;1;0
jlainezs;Barcelona;0;11;0;2;0
richigallego;Barcelona;0;11;0;2;0
drjoju;Sant Cugat del Vallés - Barcelona - Spain;1;11;0;1;0
miguelmossa;Barcelona;1;11;0;1;0
bensventures;Barcelona;5;10;12;1;0
abel-navarro;Barcelona;2;10;0;1;0
peregraum;Teià, Barcelona;0;10;1;2;0
joseraya;Barcelona;25;10;1;1;0
VictorTellez;Barcelona;0;10;0;3;0
guillemmateos;Sunny Barcelona;0;10;2;2;0
egamonal;Barcelona, Catalonia;9;10;1;1;0
martias;Barcelona;1;10;0;1;0
martatolos;Barcelona;0;10;0;1;0
rocreguant;Munich - Barcelona;0;10;0;2;0
Ivi94;Barcelona;0;10;0;1;0
jjrumi;Barcelona, Spain;8;10;1;1;0
cbr4yan;Barcelona, Spain;0;10;0;2;0
ALEJANDROJ19;Barcelona;1;10;1;1;0
JesConsuegra;Olivella, (Barcelona) - SPAIN;0;10;0;2;0
zwollander;Barcelona;0;10;2;2;0
MagFer;Barcelona;0;10;2;2;0
LMDavid;Barcelona, Spain;0;10;0;2;0
kpeiruza;Barcelona;0;10;1;2;0
XaviTad;Barcelona;0;10;0;1;0
ericmarcos;Barcelona;2;10;0;1;0
Mahidur;Barcelona, Spain;0;10;0;1;0
sourcerebels;Barcelona, Spain;21;10;6;2;0
nealobrien;London and Barcelona;0;10;1;2;0
maartenklijnstra;Barcelona;0;10;0;2;0
nivariano;Barcelona, Spain;0;10;0;2;0
borjarossell;Barcelona, Spain;2;10;0;2;0
guigrpa;Barcelona, Spain;2;10;0;2;0
jse1978;Barcelona;0;10;0;2;0
adcortes;Barcelona;1;9;0;1;0
sbonoc;Badalona, Barcelona;0;9;0;2;0
sdecandelario;Barcelona, Spain;5;9;1;1;0
MiguelPF;Barcelona, Spain;5;9;4;2;0
NicolasPK;Barcelona, Spain;4;9;0;1;0
seifreed;Barcelona;33;9;28;1;0
jrdi;Barcelona;21;9;25;1;0
jmartin82;Barcelona;12;9;47;1;0
bertbalcaen;Barcelona, Spain / Ghent, Belgium;9;9;4;2;0
casassg;Barcelona;0;9;0;2;0
aperezg;Barcelona, Spain;1;9;0;3;0
jcorral;Barcelona;1;9;0;1;0
davidgaya;Barcelona;6;9;25;2;0
danielramirezmartin;Barcelona;1;9;0;1;0
igochan;Barcelona;1;9;0;2;0
brianjimenez;Barcelona;4;9;4;3;0
PCerralbo;Barcelona;0;9;0;2;0
joanllenas;Barcelona;5;9;0;1;0
a-p-co;Barcelona;0;9;0;1;0
ismaelresp;Barcelona, Spain;0;9;0;2;0
maneta;Barcelona;10;9;0;5;0
andpol5;Barcelona Spain;0;9;1;1;0
patxi1980;Barcelona;5;9;4;1;0
pelayomendez;Barcelona, Spain;14;9;58;2;0
ngunsu;Barcelona, Spain;0;9;1;2;0
prota;Barcelona;0;9;0;3;0
albertboada;Barcelona;8;9;8;1;0
gracielarock;Barcelona;0;9;0;1;0
sergigracia;Barcelona;15;9;94;2;0
jaimergp;Barcelona, Spain;0;9;0;1;0
gnatok;Barcelona;9;9;10;1;0
AngelVillanueva;Barcelona;0;9;2;2;0
matteosistisette;Barcelona;1;9;2;1;0
martirenom;Barcelona;1;9;0;1;0
lucasvc;Barcelona, Catalonia, Spain;2;9;0;2;0
jlpoveda;Barcelona;9;9;4;2;0
abozadev;Barcelona;1;9;0;3;0
asllop;Barcelona (Catalonia);2;9;4;1;0
fjavier-moreno;Barcelona;1;9;0;1;0
jagenjo;Barcelona;109;9;177;1;0
savayg;Barcelona;2;9;0;2;0
ascandroli;Barcelona;15;9;15;1;0
impalah;Barcelona;0;9;0;1;0
virfaure;Barcelona;2;9;4;1;0
oscarraigscmspain;Barcelona, (Catalonia);2;9;0;3;0
carguezu;Barcelona;0;9;10;1;0
rodriguezismael;Rubi, barcelona;0;8;0;1;0
hgarza;Barcelona;0;8;0;1;0
albertoamo;Barcelona;1;8;0;1;0
luvacu;Barcelona, Spain;0;8;0;2;0
puxan;Barcelona;0;8;0;1;0
marcpuig;Barcelona;0;8;0;1;0
rmiguel1985;Barcelona;0;8;0;1;0
kooso;Barcelona;6;8;0;1;0
nubotica;Barcelona, Spain;0;8;0;2;0
kyleh415;Barcelona, Spain;2;8;0;1;0
gusjavaz;Barcelona, España;0;8;0;1;0
mairasala;Barcelona;0;8;0;2;0
dariobarrio;Barcelona;6;8;0;1;0
xqueralt;Barcelona;13;8;4;1;0
arnauorriols;Barcelona;5;8;6;2;0
jdmartinez;Barcelona;1;8;1;2;0
u26726;Barcelona, Spain;0;8;0;2;0
jmangas;Barcelona;0;8;0;2;0
obendi;Barcelona;0;8;0;2;0
albertvp;Barcelona, Catalunya;6;8;2;1;0
goda87;Barcelona;2;8;0;1;0
suilillo;Vilafranca del Penedès, Barcelona.;1;8;0;1;0
marinabj;Barcelona;0;8;0;1;0
dmateogarcia;Barcelona (ESPAÑA);0;8;0;1;0
juanre;Barcelona;7;8;95;1;0
alexluque;Barcelona;0;8;0;3;0
tdmsolutions;Barcelona;2;8;6;2;0
jeromehubert;Barcelona;17;8;2;2;0
hmoragrega;Barcelona;0;8;0;2;0
jonseg;Barcelona;74;8;909;2;0
perrosucio;Barcelona, España;0;8;0;3;0
andrescarceller;London and Barcelona;0;8;0;1;0
ondono;Barcelona;0;8;0;3;0
jartes;Barcelona;20;8;0;2;0
aiorla;Barcelona;0;8;0;2;0
apxat;Spain, Barcelona;0;8;0;1;0
claudix;Barcelona;0;8;0;1;0
artpok;Barcelona - Spain;0;8;0;1;0
frankespasa;Barcelona;1;8;0;1;0
tesnick;Barcelona;0;8;0;4;0
pablomoreno61;Barcelona;0;8;0;1;0
abertranb;Barcelona;5;8;0;1;0
davidayalas;Barcelona;8;8;32;1;0
juanvy03;Terrassa, Barcelona.;0;8;0;1;0
darak1313;Barcelona;1;8;1;1;0
javiercasares;Barcelona, Spain;0;8;0;1;0
fleveque;Cubelles, Garraf, Barcelona;4;8;322;1;0
stefanc;Barcelona, Spain;0;8;0;1;0
WiReD-;Barcelona;2;8;1;2;0
apamo;Barcelona;0;8;0;1;0
mailofjordi;Barcelona;0;8;0;1;0
BonteConsulting;BARCELONA (Spain);0;8;0;3;0
bastienmothais;Barcelona;0;8;0;2;0
smvarela;Barcelona;0;8;0;1;0
xhaju;Barcelona;2;8;0;1;0
alexgarces;Barcelona;6;8;6;2;0
atno;Barcelona;0;8;0;2;0
jofemodo;Barcelona;0;8;3;1;0
zoraida;Barcelona;0;8;0;1;0
Catmacey;Barcelona. Spain;1;8;11;2;0
andresin87;Barcelona;2;8;1;2;0
ribanez7;Barcelona;0;7;0;1;0
pereorga;Barcelona;12;7;39;1;0
fvillalbacar;Barcelona;2;7;0;1;0
paologambardella;Barcelona;0;7;0;1;0
nilmm;Barcelona, Spain;0;7;0;1;0
xplanes;Barcelona;0;7;2;2;0
LuisResco;Barcelona, Spain;0;7;0;1;0
pablorf-dev;Barcelona;0;7;0;2;0
jrom;Barcelona;58;7;78;1;0
Zener;Barcelona;2;7;0;2;0
leonardo-chronicles;Barcelona;0;7;0;1;0
vmolina;Barcelona;0;7;0;1;0
xavierllr;Barcelona;0;7;0;1;0
codeboost;Barcelona;15;7;184;1;0
bedomo;Barcelona;0;7;0;1;0
fegabe;Barcelona;33;7;8;1;0
davidgit;Barcelona, Catalonia;20;7;13;1;0
eMMaDevelopment;Barcelona;0;7;0;2;0
elmika;Barcelona - Spain;0;7;0;2;0
TulioDomingos;Barcelona;5;7;0;2;0
mcanes;Barcelona;12;7;3;1;0
omuresc;Barcelona & London;0;7;0;1;0
oriolpuig;Barcelona;2;7;0;2;0
neburs;Barcelona;1;7;0;1;0
gilserrap;Barcelona;7;7;3;1;0
thomasgallagher;Barcelona, Spain;15;7;8;1;0
ArnauAregall;Barcelona, Catalunya, Spain;14;7;1;1;0
alexresta;Barcelona;1;7;3;1;0
fdoxyz;Barcelona, Spain;4;7;0;2;0
shengpingwu;Barcelona;0;7;0;2;0
raiwa;Sant Iscle de Vallalta, Barcelona, Spain;0;7;0;2;0
jmrcs;Barcelona;1;7;0;2;0
fergulis;Barcelona, Spain;0;7;0;1;0
mgarciaguerrero;Barcelona, Catalonia;1;7;0;1;0
xaviermvives;Barcelona;0;7;0;1;0
mayorova;Barcelona;8;7;1;1;0
grypp;Barcelona;5;7;3;1;0
pgrau;Barcelona;2;7;0;2;0
hydex86;Barcelona, Spain;2;7;2;2;0
lhpardos;Barcelona;0;7;0;1;0
gpalomar;Barcelona;8;7;7;1;0
Malkitti;Barcelona;0;7;0;1;0
danislav;Barcelona;0;7;0;1;0
gonzalezrichard;Barcelona;0;7;0;1;0
jrleonr;Barcelona;0;7;0;1;0
legnaleama;Barcelona, Spain;1;7;0;1;0
danigosa;Barcelona;14;7;22;1;0
xlagunas;Barcelona;0;7;2;1;0
emtypefoundry;Barcelona;2;7;0;2;0
enriqueto;Barcelona;0;7;0;1;0
megamarc;Barcelona, Spain;0;7;1;1;0
philoliver;Spain, Barcelona;0;7;0;2;0
albestia;Barcelona - Spain;0;7;1;1;0
iamyellow;barcelona;78;7;170;1;0
brutuscat;Barcelona;25;7;36;1;0
Miz85;Barcelona;2;7;2;4;0
Hammandsoul;Barcelona;0;7;0;1;0
gyarmatigina;Barcelona;0;7;0;2;0
JavierLuengo;Barcelona;0;7;0;1;0
deibeat74;Barcelona;0;7;0;1;0
skalad;Barcelona;1;7;0;1;0
abraao;Barcelona, Spain;5;7;13;1;0
albertca;Sabadell, Barcelona;9;7;7;1;0
shadows7;Barcelona;0;7;0;1;0
campsjos;Barcelona;0;7;1;2;0
obarcelonap;Barcelona;0;7;1;1;0
jeromerader;Barcelona, Spain;0;7;0;1;0
gsprenger;Barcelona, Spain;0;7;0;1;0
javsaura;Barcelona;0;6;0;1;0
yaripodio;Barcelona;0;6;0;1;0
John-Lluch;Barcelona;154;6;415;1;0
luigdima;Barcelona;6;6;0;1;0
nadalsol;Barcelona;7;6;0;1;0
oscarjg;Barcelona ( Spain );1;6;1;1;0
hampld;Zürich, Switzerland // Barcelona, Spain;0;6;0;1;0
anortef;Barcelona;1;6;0;2;0
oarnau;Barcelona;0;6;0;1;0
fra82;Barcelona;0;6;0;1;0
handrez;Barcelona, Spain;0;6;0;1;0
kocakafa;Barcelona;6;6;4;1;0
DZPM;Barcelona;40;6;0;2;0
coDaniele;Barcelona;1;6;1;3;0
pratipo;barcelona, spain;6;6;6;1;0
dvpablo;Barcelona, Spain;6;6;0;1;0
alfonsojimenez;Barcelona, Spain;34;6;19;1;0
Gatonevermind;Barcelona, Spain;6;6;2;1;0
txuslee;Barcelona;9;6;1;1;0
pereferrera;Barcelona;34;6;172;1;0
cgpijuan;Barcelona;0;6;0;1;0
namaris;Barcelona;0;6;0;1;0
TriunityStudios;Barcelona;5;6;2;1;0
juanramon;Barcelona, Spain;30;6;11;2;0
golive;Barcelona;10;6;86;2;0
hughesevoanth;Barcelona, Spain;0;6;0;1;0
alvarovdt;Barcelona, Spain;1;6;0;1;0
scalabilitysolved;Barcelona;10;6;3;1;0
sbanzas;Barcelona;1;6;0;1;0
thomasklein;Barcelona;28;6;38;1;0
klander;Barcelona;5;6;0;1;0
OutliersCollective;Madrid & Barcelona;28;6;13;1;0
dlogothetis;Barcelona;5;6;0;2;0
wakumaku;Barcelona;5;6;1;1;0
rafathefull;Bigues i Riells, Barcelona, Spain;4;6;7;2;0
holaefraineduardo;Barcelona;0;6;0;2;0
fmicand;Barcelona, Spain;0;6;0;1;0
pablochacin;Barcelona, Spain;4;6;0;1;0
prasadaparna;Barcelona;0;6;0;1;0
jpamies;Barcelona;4;6;0;2;0
Softsapiens;Barcelona;1;6;0;3;0
kerojohan;Barcelona;0;6;3;2;0
klarakucerova;Barcelona;1;6;0;1;0
targetimc;Barcelona, Spain;0;6;0;2;0
joscandreu;Barcelona, Spain;2;6;34;1;0
valoresymarketing;Barcelona;0;6;0;2;0
nuriabelloc;Barcelona;1;6;0;1;0
AlbertHerrera;Barcelona;0;6;0;2;0
cokarmando;Barcelona;0;6;0;1;0
rogererill;Barcelona;2;6;1;1;0
juansalvatella;Barcelona;1;6;0;1;0
ermengolbota;Barcelona;0;6;0;1;0
chris-y-meyers;Barcelona;2;6;0;1;0
gpascual;Barcelona, Spain;0;6;0;1;0
david-java;Barcelona;0;6;1;1;0
lluisgarcia;Sabadell (Barcelona, Spain);2;6;15;1;0
fpraderio;Barcelona;0;6;0;1;0
valldu;Barcelona;0;6;0;1;0
MobilitylabPatchs;Barcelona;0;6;1;1;0
llorensr;Barcelona;0;6;0;1;0
vrouet;Barcelona;0;6;0;1;0
manelvelasco;Barcelona;0;6;7;1;0
eddygarcas;Barcelona;0;6;0;2;0
ajaysmurthy;Barcelona;2;6;0;1;0
jcarlosrga;Barcelona;0;6;0;1;0
txemaq;Barcelona;0;5;0;1;0
nilpaco;Barcelona;2;5;0;1;0
webeng;Barcelona/Edinburgh;2;5;1;1;0
eargollo;Barcelona, Spain;2;5;8;1;0
Gwillink;Barcelona, London, Amsterdam;2;5;1;2;0
xaviarias;Barcelona, Catalonia, Spain;2;5;0;1;0
cochoa;Barcelona;0;5;0;1;0
danielmazzini;Barcelona, España;0;5;0;2;0
rodicafazakas;Barcelona;0;5;0;1;0
Contrastat;Barcelona;0;5;0;1;0
JonasHaouzi;Barcelona, Spain;0;5;1;1;0
opengeekv2;Barcelona;0;5;0;1;0
andyw0101;Barcelona, Spain;0;5;0;1;0
ahernandezlopez;Barcelona;13;5;152;1;0
leynar;Barcelona;2;5;0;1;0
davidpenn;Barcelona, Spain;2;5;0;1;0
hectorcanto;Barcelona, Spain;1;5;1;1;0
amelendres;BARCELONA;1;5;0;2;0
Marc-Morata-Fite;Barcelona;0;5;6;2;0
msanchezd;Barcelona;0;5;0;1;0
jordinebot;Barcelona, CT;2;5;0;1;0
mvazquezc;Barcelona;0;5;0;1;0
luskaner;L'Hospitalet de llobregat, Barcelona, Catalonia, Spain;2;5;0;1;0
e1000i;Barcelona;2;5;0;2;0
sergiosusa;Barcelona, España;2;5;0;1;0
rogersm;Barcelona;2;5;4;1;0
shake729;Barcelona;0;5;0;2;0
edlobez;Barcelona, Spain;0;5;0;2;0
ifrins;Barcelona;1;5;13;1;0
meniossin;Barcelona;2;5;0;1;0
emillano;Barcelona;0;5;0;1;0
pespinar;Barcelona (Spain);0;5;0;1;0
revbuddylove;Barcelona;0;5;0;1;0
jordimartos;Barcelona, españa;0;5;0;1;0
LoPoal;Barcelona;1;5;0;1;0
jaznow;Barcelona;0;5;0;1;0
radarnex;Barcelona, Spain;0;5;0;1;0
pcbcid;Barcelona;0;5;0;1;0
VashMKS;Barcelona;0;5;0;1;0
DaLN;Barcelona, Spain;2;5;1;2;0
tonicebrian;Barcelona;17;5;24;1;0
raul-fornell;Barcelona;0;5;0;1;0
iddqd89;Barcelona;0;5;0;1;0
edrevo;Barcelona;18;5;3;2;0
natanverdes;Barcelona;1;5;0;1;0
agraciabona;Barcelona;0;5;0;1;0
Hyunk3l;Barcelona;1;5;3;1;0
nevillegallimore;Barcelona, Spain;0;5;0;2;0
MichaelGradek;Barcelona;1;5;0;2;0
flaquir4;Barcelona;1;5;0;1;0
ismael-benitez;Barcelona;4;5;0;1;0
eltallerdiminuto;Sant Cugat del Vallès, Barcelona, Spain.;4;5;3;1;0
Rafaelars;Barcelona;0;5;0;1;0
ondonadas;Barcelona;0;5;1;1;0
keur;Barcelona;0;5;0;1;0
spayder;Barcelona, SPAIN;0;5;0;2;0
rbartolomeirb;Barcelona;0;5;0;2;0
UlisesFreitas;Barcelona;0;5;6;1;0
jnogues;Barcelona;0;5;0;1;0
iamjalal;Barcelona;0;5;0;2;0
albertlb;Barcelona;0;5;0;1;0
jcanocan;Barcelona;5;5;3;1;0
argeminis;Sentmenat, Barcelona (SPAIN);0;5;0;2;0
YoannLeGoff;Barcelona, Catalunya;0;5;1;1;0
AndrewBCN;Barcelona, Spain;0;5;1;1;0
albert-lopez;Barcelona;5;5;0;2;0
l3eto;Barcelona, Spain;1;5;2;1;0
vladyslav2;Spain, Barcelona;0;5;1;1;0
avizcaino-newuibcn;Barcelona;0;5;0;1;0
TexcocoMedia;Barcelona / México;0;5;0;1;0
ferranorriols;Barcelona;1;5;3;1;0
joaquimforcada;BARCELONA;0;5;0;1;0
abaranguer;Barcelona - Catalunya;0;5;0;1;0
jordigil;Barcelona, Spain;0;5;0;1;0
Kitton;Barcelona, Spain;0;5;0;2;0
fcastells;Barcelona;0;5;0;1;0
Jaysom;Barcelona;1;5;0;1;0
ronnylt;Barcelona, Spain;45;5;98;2;0
silviamajo;Barcelona;0;5;1;2;0
SergiVAlbert;Barcelona;0;5;0;1;0
valls;Barcelona;7;5;0;1;0
Nirzhuk;Barcelona;0;5;0;1;0
lau27;Barcelona;2;4;0;1;0
hunter-digi-ace;Barcelona;1;4;0;1;0
permanyer;Barcelona;0;4;1;1;0
enricjuan;Barcelona;0;4;0;1;0
MarcSalvat;Barcelona;2;4;1;1;0
carlostomas;Barcelona;1;4;0;2;0
felipedelpozo;Barcelona;1;4;6;1;0
DiegoPomares;Barcelona, Spain;0;4;0;1;0
gfrances;Barcelona;0;4;2;1;0
Optimiza;Barcelona, Spain;2;4;0;1;0
anfont;Barcelona, Spain;0;4;0;1;0
laurafg;Asturias / Barcelona;0;4;0;1;0
jordi-pages;Barcelona, Spain;4;4;1;1;0
Kaushaya;Barcelona;1;4;0;1;0
fxescandell;Mataró - Barcelona;0;4;0;1;0
saimonmoore;Barcelona, Spain;50;4;162;1;0
webfordreams;Barcelona;0;4;0;1;0
tonilap;Barcelona;1;4;0;1;0
jordirue;Barcelona;1;4;0;1;0
povmaniaco;Barcelona- Spain;4;4;2;1;0
prodriguezmad;Barcelona, Spain;0;4;0;2;0
txeo;Barcelona;0;4;1;2;0
jeflopo;Barcelona;0;4;0;1;0
camilb;Barcelona, Spain;4;4;1;1;0
manumolina;Barcelona;1;4;0;2;0
sergibada;Barcelona;0;4;0;1;0
EHMLP;Barcelona, Spain;0;4;0;2;0
gbasile;Barcelona;11;4;17;1;0
AndreuCriquet;Barcelona;1;4;0;1;0
ikkaro;Barcelona;0;4;1;1;0
carloscmaleno;Barcelona;0;4;6;2;0
glcj;Barcelona, Edo. Anzoátegui, Venezuela;0;4;0;2;0
madebyivan;Barcelona;1;4;0;1;0
seojnet;Barcelona;0;4;0;1;0
jordinl;Barcelona;10;4;30;1;0
aserrabl;Barcelona;0;4;0;1;0
frommelmak;Barcelona;5;4;0;1;0
cristina-elespacio;Barcelona;1;4;0;1;0
Dante281;Barcelona;0;4;0;1;0
marticols;Barcelona;0;4;1;1;0
duferdev;Barcelona;1;4;0;1;0
juanfraferca;Barcelona, Spain;0;4;0;2;0
dliuzzi;Barcelona;5;4;4;2;0
medinlu;Barcelona;0;4;0;2;0
eloipuertas;Barcelona;52;4;38;1;0
aleixverges;Barcelona;2;4;0;2;0
carlosmartinmari;Barcelona;0;4;0;1;0
Z-13;Barcelona;0;4;0;1;0
joffrevillanueva;Barcelona;0;4;0;1;0
rpinolf;Barcelona, Spain;0;4;0;1;0
dacacioa;Barcelona, Spain;9;4;0;2;0
gcornejo;Barcelona, Spain;0;4;0;2;0
starsk62;Barcelona;1;4;0;2;0
dukjb;Barcelona;0;4;4;1;0
lgarciaes;Barcelona;0;4;0;1;0
rafa-aguilar;Barcelona;1;4;3;1;0
DaniGate;Barcelona;0;4;0;1;0
chefchef;Barcelona;6;4;2;1;0
AlexKryzh;Barcelona;0;4;0;2;0
juancarlosvinas;Vilassar de Mar, barcelona;0;4;0;1;0
DaniCea;Barcelona;0;4;0;1;0
xavieraijon;Barcelona;2;4;0;1;0
santmarti;Barcelona;1;4;0;1;0
lopezalb;Barcelona;0;4;0;1;0
kamidar;Barcelona;0;4;0;1;0
manugarciaes;Barcelona;2;4;5;1;0
LynxBcn;Barcelona;0;4;0;2;0
CarlaMercader;Barcelona;2;4;6;1;0
thomasmaas;Barcelona, Spain;6;4;5;1;0
sitamet;Barcelona;2;4;26;2;0
isaactopo;Barcelona;2;4;0;2;0
ElXaxe;Madrid / Barcelona;0;4;0;1;0
garcia-marc;Barcelona;0;4;0;1;0
uncledrella;Barcelona;0;4;0;1;0
uricar;Barcelona;0;4;1;1;0
miltonbd;Barcelona, Sapin;0;3;0;1;0
adriavalles;Barcelona;14;3;4;1;0
oriolmasjuan;Barcelona;0;3;0;1;0
alberthr;Barcelona;0;3;0;1;0
SntsDev;Barcelona;0;3;0;1;0
iconpin;Barcelona;18;3;15;1;0
enricsa;Barcelona;2;3;0;1;0
mj33chen;Barcelona Spain;1;3;0;1;0
isimus;Barcelona, Spain;0;3;0;2;0
onedesert;Barcelona;2;3;0;1;0
andreparodi;Barcelona;0;3;1;1;0
ellibre;Barcelona;1;3;0;1;0
keexs;Barcelona;0;3;0;1;0
xmorales;Barcelona;1;3;0;1;0
ignasi;Barcelona;17;3;2;1;0
marcostvz;Barcelona;0;3;1;1;0
netpanda;Barcelona;0;3;0;2;0
jrivero;Barcelona;27;3;25;1;0
coopeu;Barcelona CATALONIA;1;3;0;2;0
guillemsalas;Barcelona;1;3;0;1;0
vchoubard;Barcelona;1;3;0;1;0
marciobarrios;Barcelona, Spain;23;3;29;1;0
escanton;Barcelona;1;3;0;1;0
juandiegoles;Barcelona;0;3;0;1;0
barbanero;Barcelona;12;3;0;1;0
diego-martin;Barcelona;0;3;0;1;0
MarcRamos;Barcelona, Cat;1;3;0;1;0
physense;Carrer de Tànger, 122 Universitat Pompeu Fabra, UPF Campus de la Comunicacion Poblenou 08018 Barcelona;0;3;0;1;0
alexbarcelo;Barcelona, Spain;0;3;4;1;0
xtorret;Barcelona;2;3;0;1;0
xasame;Barcelona;0;3;0;1;0
raimonesteve;Vilafranca del Penedès. Barcelona;4;3;2;1;0
donQ18;Spain, Barcelona;2;3;0;1;0
marcelaulenbacher;Barcelona;0;3;0;1;0
sergiomoreno;Barcelona;0;3;0;1;0
mandorra;Barcelona;0;3;0;1;0
gpunti;Barcelona;0;3;1;1;0
victorAlvarez;Barcelona, Spain;2;3;0;1;0
pcs289;Barcelona;0;3;0;1;0
rica000;Barcelona;1;3;0;1;0
ivosandoval;Barcelona;0;3;0;1;0
isheba;Castelldefels (Barcelona);0;3;0;1;0
chopperoon;Barcelona;0;3;0;1;0
sebclaeys;Barcelona;10;3;0;1;0
Zolertia;Barcelona;5;3;0;1;0
ioc-dam-m05;Barcelona;0;3;0;1;0
jlruiz73;Barcelona;0;3;0;1;0
juanantoniodelgado;Sabadell (Barcelona);0;3;0;2;0
hstojic;Barcelona;1;3;0;1;0
toliao;barcelona,españa;5;3;0;1;0
harryngh;Barcelona, Spain;0;3;2;1;0
arturh;Barcelona;10;3;8;1;0
MaDDoGo;Sabadell (Barcelona);2;3;22;1;0
ekros;Barcelona, Spain;1;3;2;1;0
daniggcc;Barcelona;0;3;0;1;0
Suppaman;Barcelona;0;3;0;1;0
mfcanovas;Barcelona;5;3;2;2;0
ericsala;Barcelona;1;3;1;1;0
ftgalleg;Barcelona;0;3;0;1;0
joaoqalves;Barcelona, Catalunya;31;3;17;1;0
lcrasovan;Barcelona;0;3;0;1;0
ezeherrera;Barcelona;0;3;0;1;0
tonelorc;Barcelona;0;3;0;1;0
rodrigompaz;Barcelona;0;3;0;1;0
laurapons;Barcelona;0;3;0;2;0
vmucuge;Barcelona, Spain;2;3;2;1;0
xavigomez;Barcelona, SPAIN;0;3;0;1;0
jdlcgarcia;Barcelona;1;3;0;1;0
clickedu-amonguillot;Barcelona;0;3;0;1;0
dartiga;Barcelona;0;3;0;1;0
cristiangauma;Barcelona;2;3;0;1;0
mguadarrama;Barcelona;5;3;0;2;0
bunkenburg;Barcelona;1;3;6;1;0
xeeevi;Barcelona;0;3;0;1;0
chescales;Barcelona;6;3;2;1;0
JuanjoFR;Barcelona;2;3;0;1;0
martimorta;Barcelona;6;3;1;1;0
egouy;Barcelona, Paris;0;3;0;1;0
alejandromelis;Barcelona, Spain;0;3;0;1;0
libove;Barcelona, Spain;0;3;0;1;0
viatgers;Barcelona;0;3;0;2;0
meerita;Barcelona, Spain;9;3;156;1;0
jairovadillo;Barcelona;1;3;0;1;0
juankadiaz;Tarragona - Salou - Barcelona;6;3;3;1;0
jcarrasko;Barcelona;1;3;5;1;0
juguerre;Barcelona;0;3;0;1;0
marcbeldata;Barcelona;0;3;0;1;0
jmcarne;Barcelona;0;3;4;1;0
egcastro;Barcelona, Spain;16;3;0;1;0
jparera;Barcelona, Spain;1;3;0;1;0
lasarux;Barcelona;16;3;60;1;0
youchy;Barcelona;6;3;0;1;0
miguelolmosscmspain;St. Cugat del Vallès ( Barcelona );0;3;0;1;0
planas;Barcelona;8;3;17;2;0
ace;Barcelona;6;3;2;1;0
sp-guillem-anguera;Barcelona;0;3;0;2;0
mikemaal;Barcelona;0;3;0;1;0
montserratgf;Barcelona;0;3;0;1;0
sergiwf;barcelona;0;3;0;1;0
ssr1368;Barcelona, Spain;0;3;0;1;0
parrapa;Barcelona;0;3;0;2;0
